"","target_word","comparison","mean_difference","bootstrap_se","bootstrap_me","lb","ub","significant","pvalue"
"95","21414","ah",0.0146735801594332,0.0345734028411101,0.0735737651455819,-0.0589001849861487,0.0882473453050151,0,0.671260876095408
"96","21414","ch",0.0512555783148855,0.0379515334366271,0.0807625798598263,-0.0295070015449408,0.132018158174712,0,0.176838487951175
"97","2153","ac",-0.0370107422815636,0.0371608603580923,0.0790799917832521,-0.116090734064816,0.0420692495016885,0,0.319269426373782
"98","2153","ah",0.0126440901309252,0.047733600260578,0.101579260545014,-0.088935170414089,0.114223350675939,0,0.791095222768866
"99","2153","ch",0.0496548324124888,0.0375528283925035,0.0799141174908336,-0.0302592850783449,0.129568949903322,0,0.186079552857918
"100","21814","ac",-0.036687240912579,0.0365551951222838,0.0777911087646781,-0.114478349677257,0.0411038678520991,0,0.315565557084306
"101","21814","ah",0.0462221961468458,0.0388134585037436,0.0825967953911283,-0.0363745992442825,0.128818991537974,0,0.233700447352782
"102","21814","ch",0.0829094370594248,0.0368146544554036,0.0783432499619885,0.00456618709743628,0.161252687021413,1,0.024317405633572
"103","254","ac",-0.0279319363791728,0.0378451029176303,0.0805360909011035,-0.108468027280276,0.0526041545219307,0,0.46047831499798
"104","254","ah",-0.0205753563699545,0.0315398214210871,0.0671181666621899,-0.0876935230321444,0.0465428102922353,0,0.514168175507899
"105","254","ch",0.00735658000921831,0.038976246088403,0.0829432147348472,-0.0755866347256289,0.0902997947440655,0,0.85029251076826
"106","26217","ac",0.0633824704214931,0.0446723196520066,0.0950647169354408,-0.0316822465139478,0.158447187356934,0,0.155948302607805
"107","26217","ah",-0.00414088424295187,0.0466564772807712,0.0992870941212051,-0.103427978364157,0.0951462098782532,0,0.929278518844605
"108","26217","ch",-0.0675233546644449,0.0458251897548277,0.0975180766633837,-0.165041431327829,0.0299947219989387,0,0.140616630977441
"109","3121","ac",-0.0581284248371958,0.0410115481812462,0.0872744296536488,-0.145402854490845,0.0291460048164531,0,0.156375585641387
"110","3121","ah",-0.0134802341795876,0.0397023008295151,0.0844882920664281,-0.0979685262460156,0.0710080578868405,0,0.734208376770919
"111","3121","ch",0.0446481906576082,0.0378579925295944,0.080563520578414,-0.0359153299208058,0.125211711236022,0,0.238254975809217
"112","315214","ac",-0.0267030254763085,0.0335962906446245,0.0714944261925866,-0.0981974516688952,0.0447914007162781,0,0.426717838710256
"113","315214","ah",-0.0101783948513912,0.0374845327294884,0.0797687812306389,-0.0899471760820301,0.0695903863792477,0,0.785978922623617
"114","315214","ch",0.0165246306249173,0.0311685118681,0.0663280031375484,-0.0498033725126311,0.0828526337624658,0,0.595993608921484
"115","318218","ac",0.0177831787121249,0.035810378607725,0.0762061055305292,-0.0584229268184042,0.0939892842426541,0,0.619476181656786
"116","318218","ah",-0.0146443985693622,0.0374427913564067,0.0796799537005839,-0.0943243522699462,0.0650355551312217,0,0.695712998975188
"117","318218","ch",-0.0324275772814872,0.0344777423288548,0.0733701952483773,-0.105797772529864,0.0409426179668901,0,0.346942403901145
"118","321216","ac",-0.0287083928124048,0.0370947534611051,0.0789393133161717,-0.107647706128576,0.0502309205037669,0,0.438977763358059
"119","321216","ah",-0.0313213058165275,0.0387446474525038,0.0824503623614782,-0.113771668178006,0.0511290565449507,0,0.41885837922638
"120","321216","ch",-0.00261291300412267,0.0419959309791703,0.0893692407753849,-0.0919821537795076,0.0867563277712622,0,0.950389035476811
"121","32318","ac",-0.0335965968668461,0.033204153193964,0.0706599399595632,-0.104256536826409,0.0370633430927171,0,0.31162454915054
"122","32318","ah",-2.87557952105999e-05,0.0292326693835679,0.062208442764207,-0.0622371985594176,0.0621796869689964,0,0.999215131501305
"123","32318","ch",0.0335678410716355,0.030893066637789,0.065741843227906,-0.0321740021562705,0.0993096842995415,0,0.277221713254902
"124","323212","ac",0.00563326998380944,0.0413166059805197,0.0879236064495438,-0.0822903364657343,0.0935568764333532,0,0.891549367337218
"125","323212","ah",-0.0275434116949327,0.0398360930265102,0.0847730079136146,-0.112316419608547,0.0572295962186819,0,0.489302581307284
"126","323212","ch",-0.0331766816787422,0.0282702220248415,0.0601603112493154,-0.0933369929280576,0.0269836295705732,0,0.240573013152935
"127","3515","ac",-0.0599950052564964,0.036495453987337,0.0776639769271698,-0.137658982183666,0.0176689716706735,0,0.100196133063173
"128","3515","ah",-0.00887755122967064,0.0386524969325719,0.0822542618867094,-0.09113181311638,0.0733767106570387,0,0.818343538696018
"129","3515","ch",0.0511174540268257,0.0406572792522026,0.0865205293475777,-0.0354030753207519,0.137637983374403,0,0.208653421193451
"130","4117","ac",-0.0369599060853943,0.0355248645176631,0.0755985186318802,-0.112558424717275,0.0386386125464859,0,0.298156232004696
"131","4117","ah",-0.0201744653750211,0.0341181029980506,0.072604866484434,-0.0927793318594551,0.0524304011094129,0,0.554310965480632
"132","4117","ch",0.0167854407103732,0.0375126888050053,0.079828698632956,-0.0630432579225828,0.0966141393433292,0,0.654542712925772
"133","413212","ac",-0.0262650075368583,0.0255222722640482,0.0543125498570794,-0.0805775573939377,0.0280475423202211,0,0.303432002250609
"134","413212","ah",-0.00327008105814457,0.0358286259831122,0.0762449367707581,-0.0795150178289027,0.0729748557126136,0,0.927278002562333
"135","413212","ch",0.0229949264787138,0.0349116182447002,0.0742935028233199,-0.0512985763446061,0.0972884293020336,0,0.510113388432411
"136","41717","ac",-0.0139479096396826,0.0383872666937613,0.0816898399410468,-0.0956377495807294,0.0677419303013641,0,0.716345465212722
"137","41717","ah",0.0361464266374242,0.0362973414342764,0.077242384452797,-0.0410959578153729,0.113388811090221,0,0.319326791978079
"138","41717","ch",0.0500943362771068,0.0440253874044022,0.0936880158490857,-0.0435936795719789,0.143782352126192,0,0.25518265563316
"139","41719","ac",-0.00295378909213468,0.0356100828930363,0.0757798671894581,-0.0787336562815928,0.0728260780973234,0,0.933892799140166
"140","41719","ah",0.0541604022320826,0.0337622391122555,0.0718475720382492,-0.0176871698061667,0.126007974270332,0,0.108676382431179
"141","41719","ch",0.0571141913242172,0.0323455963759742,0.068832892214763,-0.0117187008905458,0.12594708353898,0,0.0774380362695992
"142","41914","ac",-0.0638728040037677,0.0334928482671811,0.0712742961342556,-0.135147100138023,0.00740149213048794,0,0.0565130780964842
"143","41914","ah",-0.0080124934669584,0.0354646489336376,0.075470377145271,-0.0834828706122294,0.0674578836783126,0,0.821256624667349
"144","41914","ch",0.0558603105368093,0.0326804276177422,0.0695454282430635,-0.0136851177062543,0.125405738779873,0,0.0873973443682265
"145","423","ac",-0.0566841033753008,0.0379184371784034,0.080692149525244,-0.137376252900545,0.0240080461499432,0,0.134941701263272
"146","423","ah",-0.0354572445212398,0.0444111539791871,0.0945089445700646,-0.129966189091304,0.0590517000488248,0,0.424646512784553
"147","423","ch",0.021226858854061,0.0396349062623496,0.0843448733789617,-0.0631180145249007,0.105571732233023,0,0.592262881186325
"148","46213","ac",0.0548719485872425,0.0260728276843014,0.0554841566953039,-0.000612208108061417,0.110356105282546,0,0.0353292310969786
"149","46213","ah",0.0567607480013976,0.0343620283546104,0.0731239506769578,-0.0163632026755603,0.129884698678355,0,0.0985661330841252
"150","46213","ch",0.00188879941415507,0.0359347635839023,0.0764708023862874,-0.0745820029721323,0.0783596018004424,0,0.958080975174869
"151","48218","ac",0.0372491138899932,0.0375220901711331,0.0798487051653391,-0.0425995912753459,0.117097819055332,0,0.320844028193607
"152","48218","ah",0.0131160833174363,0.0430893554450118,0.0916960974988602,-0.0785800141814239,0.104812180816296,0,0.760828762739751
"153","48218","ch",-0.0241330305725569,0.0295454996365052,0.0628741596930791,-0.087007190265636,0.0387411291205222,0,0.41403757731225
"154","5","ac",-0.0646928979025688,0.0319386558074402,0.0679669042772976,-0.132659802179866,0.00327400637472879,0,0.0428123532518245
"155","5","ah",-0.00854760039946996,0.0315104470136128,0.0670556565943572,-0.0756032569938271,0.0585080561948872,0,0.786189200678251
"156","5","ch",0.0561452975030988,0.0256729929267218,0.0546332902449751,0.00151200725812372,0.110778587748074,1,0.0287468976823435
"157","514215","ac",-0.0412483601947315,0.0372660212071575,0.0793037788269281,-0.12055213902166,0.0380554186321966,0,0.268353395183353
"158","514215","ah",-0.0113991812919267,0.0383243897079581,0.0815560348710682,-0.0929552161629949,0.0701568535791416,0,0.76613111073451
"159","514215","ch",0.0298491789028049,0.0379117522556256,0.0806779237071859,-0.050828744804381,0.110527102609991,0,0.431086875351951
"160","51422","ac",0.0589870282434276,0.0292760770910767,0.0623008163292979,-0.00331378808587032,0.121287844572726,0,0.043919923210112
"161","51422","ah",0.0200862113386393,0.031561803066107,0.0671649445971139,-0.0470787332584747,0.0872511559357532,0,0.524509962810876
"162","51422","ch",-0.0389008169047884,0.0312904532581608,0.0665874999315171,-0.105488316836305,0.0276866830267287,0,0.213787956657672
"163","522219","ac",0.0604963191639399,0.0442288844433484,0.094121066752986,-0.033624747589046,0.154617385916926,0,0.171374326530846
"164","522219","ah",-0.00281953364610672,0.0458732070145311,0.0976202595640541,-0.100439793210161,0.0948007259179474,0,0.95098998174338
"165","522219","ch",-0.0633158528100466,0.0415937490925434,0.0885133795282731,-0.15182923233832,0.0251975267182264,0,0.127947846678007
"166","52412","ac",0.0462369509856217,0.0430407726446119,0.0915927111020058,-0.0453557601163841,0.137829662087627,0,0.28270647384341
"167","52412","ah",0.0457043740898371,0.0441847133897662,0.0940270687529214,-0.0483226946630844,0.139731442842759,0,0.300952307870778
"168","52412","ch",-0.000532576895784587,0.0461554847747345,0.0982209594063714,-0.098753536302156,0.0976883825105868,0,0.990793608704607
"169","526216","ac",-0.017676051100716,0.0392185178588195,0.0834587800212595,-0.101134831121975,0.0657827289205435,0,0.652200909860392
"170","526216","ah",-0.00929915240849368,0.0339156215023396,0.0721739767024756,-0.0814731291109693,0.0628748242939819,0,0.783942506346386
"171","526216","ch",0.00837689869222231,0.042203288641639,0.0898105072607732,-0.0814336085685509,0.0981874059529955,0,0.842662302435105
"172","526218","ac",0.0248297729554906,0.040321958346501,0.0858069512922769,-0.0609771783367862,0.110636724247767,0,0.538034532375779
"173","526218","ah",0.0150968675559852,0.0394270762963295,0.0839026018102516,-0.0688057342542664,0.0989994693662369,0,0.701789397006649
"174","526218","ch",-0.0097329053995054,0.0340775788440905,0.0725186292517299,-0.0822515346512353,0.0627857238522245,0,0.775176661278252
"175","528213","ac",0.0242429699515924,0.0362353393061853,0.0771104411196034,-0.052867471168011,0.101353411071196,0,0.503468579606352
"176","528213","ah",-0.0112547034368617,0.0424750969745015,0.0903889276881329,-0.101643631124995,0.0791342242512711,0,0.791031176178883
"177","528213","ch",-0.0354976733884541,0.0360508832420328,0.0767179102713673,-0.112215583659821,0.0412202368829131,0,0.324793687119131
"178","5315","ac",-0.038597021100577,0.0370691837622949,0.0788848998404791,-0.117481920941056,0.0402878787399022,0,0.297775388413934
"179","5315","ah",0.039004230901628,0.035571871113516,0.0756985507941602,-0.0366943198925321,0.114702781695788,0,0.272864028994268
"180","5315","ch",0.077601252002205,0.0399361104736311,0.0849858495652956,-0.00738459756309061,0.162587101567501,0,0.0519998552610297
"181","54215","ac",0.0322734263958409,0.039049151005482,0.0830983596961858,-0.0508249333003448,0.115371786092027,0,0.408530637927873
"182","54215","ah",0.0112251090817153,0.038249389799867,0.0813964316740908,-0.0701713225923754,0.0926215407558061,0,0.769161715064286
"183","54215","ch",-0.0210483173141256,0.0349292939750552,0.0743311175770624,-0.095379434891188,0.0532828002629368,0,0.546776253614723
"184","5712","ac",0.024095225147903,0.0354777251844568,0.0754982039985078,-0.0514029788506049,0.0995934291464108,0,0.497033393935986
"185","5712","ah",0.0890489148208871,0.0451822726413328,0.0961499199640348,-0.00710100514314764,0.185198834784922,0,0.0487374074947571
"186","5712","ch",0.0649536896729842,0.0347788472801042,0.0740109602048731,-0.0090572705318889,0.138964649877857,0,0.0618149808042765
"187","58215","ac",0.0450947020202875,0.0407414100486636,0.0866995634880349,-0.0416048614677473,0.131794265508322,0,0.268358019007757
"188","58215","ah",-0.00264886991644744,0.0440327955366833,0.0937037806896807,-0.0963526506061282,0.0910549107732333,0,0.952030791007467
"189","58215","ch",-0.047743571936735,0.0348454196091824,0.0741526291324965,-0.121896201069231,0.0264090571957616,0,0.17063900543942
"190","592","ac",-0.0426353560760617,0.0300591911621254,0.0639673184960163,-0.106602674572078,0.0213319624199545,0,0.156079846505793
"191","592","ah",-0.000509700208203867,0.0387689067627405,0.0825019872710119,-0.0830116874792158,0.081992287062808,0,0.98951040291352
"192","592","ch",0.0421256558678579,0.0311186337526783,0.0662218602517351,-0.0240962043838773,0.108347516119593,0,0.175828401941779
"193","615219","ac",-0.0072477921465179,0.0442997745227952,0.0942719240487038,-0.101519716195222,0.0870241319021859,0,0.870039841805047
"194","615219","ah",0.0040391822665697,0.0436743345902723,0.0929409595810294,-0.0889017773144597,0.0969801418475991,0,0.926313409996854
"195","615219","ch",0.0112869744130876,0.0329869083853107,0.0701976331798572,-0.0589106587667696,0.0814846075929448,0,0.73222652005757
"196","6213","ac",-0.0399932147294749,0.0399692063460559,0.0850562790788805,-0.125049493808355,0.0450630643494057,0,0.317019905085841
"197","6213","ah",0.0653941405180376,0.0351228677438075,0.074743051313119,-0.00934891079508139,0.140137191831157,0,0.0626217106541302
"198","6213","ch",0.105387355247512,0.0305111454223873,0.0649290976056364,0.0404582576418761,0.170316452853149,1,0.000552212604543412
"199","62416","ac",-0.0567304892243556,0.03085307735439,0.0656567442239502,-0.122387233448306,0.00892625499959469,0,0.0659548594645232
"200","62416","ah",-0.00303382503520879,0.0326950638225202,0.069576574748888,-0.0726103997840968,0.0665427497136792,0,0.926069179095783
"201","62416","ch",0.0536966641891468,0.0346007359748898,0.0736319312906571,-0.0199352671015104,0.127328595479804,0,0.120687660499064
"202","62519","ac",-0.0721377774752909,0.0416231151087158,0.0885758717390357,-0.160713649214327,0.0164380942637448,0,0.0830746657995967
"203","62519","ah",-0.0481572035496356,0.0387780081924363,0.0825213555251002,-0.130678559074736,0.0343641519754646,0,0.214284925189245
"204","62519","ch",0.0239805739256553,0.0372680928014199,0.0793081872732254,-0.0553276133475701,0.103288761198881,0,0.519924844846819
"205","626213","ac",-0.0168525339569896,0.0422358520021714,0.0898798035649631,-0.106732337521953,0.0730272696079734,0,0.689885719927083
"206","626213","ah",-0.0264500131015666,0.0432853517021451,0.0921131863997709,-0.118563199501337,0.0656631732982043,0,0.541158848761001
"207","626213","ch",-0.00959747914457694,0.0429542708365206,0.0914086313415487,-0.101006110486126,0.0818111521969718,0,0.823197118165974
"208","627217","ac",0.0258032444806304,0.044057647263029,0.093756666287492,-0.0679534218068616,0.119559910768122,0,0.558097264277869
"209","627217","ah",-0.00584939957479946,0.0412071381660606,0.0876906539886875,-0.0935400535634869,0.081841254413888,0,0.887118612119685
"210","627217","ch",-0.0316526440554298,0.0379430303270946,0.0807444848581099,-0.11239712891354,0.04909184080268,0,0.40415985464068
"211","636","ac",-0.0312236433790531,0.0416115750852869,0.0885513140471753,-0.119774957426228,0.0573276706681222,0,0.453038177007188
"212","636","ah",-0.0314882736900472,0.045983872080648,0.0978557598305949,-0.129344033520642,0.0663674861405476,0,0.493490474384095
"213","636","ch",-0.000264630310994107,0.034357011314551,0.0731132741887697,-0.0733779044997638,0.0728486438777756,0,0.993854461035443
